review_id,sku_id,customer_id,rating,review_text,review_title,sentiment_score,review_date,verified_purchase,image_uploaded
REV00000173,SKU00061,CUST00051,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Coffee Tables,0.929,2024-07-26 06:13:30.000000,True,False
REV00000174,SKU00318,CUST00052,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Duvets,0.881,2025-02-21 14:59:40.000000,True,False
REV00000175,SKU00161,CUST00052,5,Excellent quality and very comfortable. Highly recommend!,Perfect Wall Art,0.842,2025-03-04 14:59:40.000000,True,True
REV00000176,SKU00067,CUST00052,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Coffee Tables,0.843,2025-02-14 14:59:40.000000,True,False
REV00000177,SKU00275,CUST00052,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Small Appliances,0.82,2026-03-27 02:24:53.000000,True,True
REV00000178,SKU00095,CUST00052,5,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Floor Lamps,1.0,2026-03-18 21:57:05.884682,True,False
REV00000179,SKU00404,CUST00052,5,Great value for the price. Looks much more expensive than it actually was.,Love this Bath Accessories,0.998,2026-04-08 02:24:53.000000,True,False
REV00000180,SKU00342,CUST00052,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Blankets,1.0,2025-08-05 06:48:41.000000,True,False
REV00000181,SKU00294,CUST00052,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Bakeware,1.0,2025-08-12 06:48:41.000000,True,True
REV00000182,SKU00363,CUST00052,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Beautiful Towels,0.843,2025-08-02 06:48:41.000000,True,False
REV00000183,SKU00109,CUST00052,5,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Table Lamps,0.879,2024-09-13 01:45:23.000000,True,False
REV00000184,SKU00344,CUST00053,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Mattress Toppers,0.9,2024-11-17 06:48:11.000000,True,False
REV00000185,SKU00013,CUST00053,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Sofas,0.828,2024-06-12 21:51:22.000000,True,False
REV00000186,SKU00356,CUST00053,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Mattress Toppers,0.348,2024-05-23 21:51:22.000000,True,False
REV00000187,SKU00287,CUST00053,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Barware,0.829,2024-05-31 21:51:22.000000,True,False
REV00000188,SKU00158,CUST00053,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Wall Art,0.961,2025-11-01 23:08:48.000000,True,False
REV00000189,SKU00076,CUST00055,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Bookshelves,1.0,2024-05-19 17:57:32.000000,True,False
REV00000190,SKU00399,CUST00055,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Love this Bath Accessories,0.881,2024-04-26 17:57:32.000000,True,False
REV00000191,SKU00115,CUST00056,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Pendants,1.0,2025-06-09 06:26:56.000000,True,False
REV00000192,SKU00278,CUST00057,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Barware,1.0,2026-04-06 21:57:05.895995,True,False
REV00000193,SKU00243,CUST00057,5,Excellent quality and very comfortable. Highly recommend!,Perfect Dinnerware,0.826,2025-06-28 15:54:14.000000,True,False
REV00000194,SKU00276,CUST00057,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Barware,0.83,2025-06-21 15:54:14.000000,True,False
REV00000195,SKU00295,CUST00057,5,Worth every penny. You can tell it's quality materials and well-made.,Excellent Bakeware,0.895,2025-11-07 22:22:35.000000,True,False
REV00000196,SKU00249,CUST00057,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Cutlery,1.0,2025-10-05 22:22:35.000000,True,False
REV00000197,SKU00009,CUST00058,5,Absolutely gorgeous! The photos don't do it justice.,Love this Sofas,0.875,2025-12-01 05:34:42.000000,True,False
REV00000198,SKU00095,CUST00058,4,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Floor Lamps,0.531,2025-10-30 05:34:42.000000,True,False
REV00000199,SKU00137,CUST00058,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Outdoor Lighting,0.974,2025-11-29 05:34:42.000000,True,False
REV00000200,SKU00199,CUST00058,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Throw Pillows,1.0,2025-12-06 17:22:59.000000,True,True
REV00000201,SKU00301,CUST00058,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Bakeware,0.854,2025-12-13 21:48:35.000000,True,False
REV00000202,SKU00175,CUST00058,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Vases,0.819,2025-12-19 21:48:35.000000,True,True
REV00000203,SKU00167,CUST00058,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Vases,0.858,2025-09-29 07:51:10.000000,True,False
REV00000204,SKU00043,CUST00058,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Beds,1.0,2025-09-20 07:51:10.000000,True,False
REV00000205,SKU00088,CUST00059,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Chandeliers,0.977,2024-10-07 11:25:56.000000,True,False
REV00000206,SKU00133,CUST00059,4,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Sconces,0.542,2025-04-21 10:23:51.000000,True,False
REV00000207,SKU00275,CUST00060,5,Absolutely gorgeous! The photos don't do it justice.,Perfect Small Appliances,0.954,2026-03-23 21:57:05.907427,True,False
REV00000208,SKU00034,CUST00060,5,Excellent quality and very comfortable. Highly recommend!,Love this Beds,1.0,2026-03-18 21:57:05.908272,True,False
REV00000209,SKU00269,CUST00060,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Small Appliances,1.0,2026-03-12 21:57:05.909135,True,False
REV00000210,SKU00351,CUST00060,5,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Mattress Toppers,0.878,2025-02-04 21:48:22.000000,True,False
REV00000211,SKU00314,CUST00060,4,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Sheets,0.438,2025-09-11 10:53:24.000000,True,False
REV00000212,SKU00333,CUST00060,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Blankets,0.992,2025-09-26 10:53:24.000000,True,False
REV00000213,SKU00151,CUST00061,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Mirrors,1.0,2025-10-06 16:52:12.000000,True,False
REV00000214,SKU00004,CUST00061,4,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Sofas,0.415,2025-10-09 16:52:12.000000,True,False
REV00000215,SKU00353,CUST00061,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Mattress Toppers,0.877,2025-10-23 16:52:12.000000,True,False
REV00000216,SKU00266,CUST00061,4,Worth every penny. You can tell it's quality materials and well-made.,Excellent Small Appliances,0.694,2025-10-20 16:52:12.000000,True,False
REV00000217,SKU00129,CUST00061,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Sconces,1.0,2024-08-21 05:36:56.000000,True,True
REV00000218,SKU00051,CUST00061,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Desks,1.0,2024-08-23 05:36:56.000000,True,False
REV00000219,SKU00041,CUST00061,4,Excellent quality and very comfortable. Highly recommend!,Perfect Beds,0.652,2026-03-22 12:31:13.000000,True,False
REV00000220,SKU00052,CUST00061,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Desks,0.86,2025-01-13 16:50:39.000000,True,False
REV00000221,SKU00249,CUST00061,4,Great value for the price. Looks much more expensive than it actually was.,Perfect Cutlery,0.313,2024-12-30 16:50:39.000000,True,False
REV00000222,SKU00175,CUST00062,5,Great value for the price. Looks much more expensive than it actually was.,Love this Vases,0.857,2025-06-09 07:52:48.000000,True,False
REV00000223,SKU00088,CUST00062,3,"Not bad, not great. It works but I've seen better quality at this price point.",Decent Chandeliers,-0.014,2024-12-31 15:54:55.000000,True,False
REV00000224,SKU00061,CUST00062,5,Excellent quality and very comfortable. Highly recommend!,Excellent Coffee Tables,0.963,2024-12-14 15:54:55.000000,True,False
REV00000225,SKU00410,CUST00062,3,Middle of the road product. Doesn't wow me but doesn't disappoint.,Okay Robes,0.096,2025-01-12 15:54:55.000000,True,False
REV00000226,SKU00032,CUST00062,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Beds,1.0,2025-03-09 15:25:37.000000,True,False
REV00000227,SKU00257,CUST00062,4,Absolutely gorgeous! The photos don't do it justice.,Perfect Cutlery,0.58,2025-02-06 18:55:17.000000,True,False
REV00000228,SKU00333,CUST00062,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Blankets,1.0,2025-01-03 18:55:17.000000,True,False
REV00000229,SKU00227,CUST00062,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Curtains,1.0,2025-01-26 18:55:17.000000,True,False
REV00000230,SKU00327,CUST00063,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Pillows,0.892,2025-11-04 23:20:17.000000,True,True
REV00000231,SKU00033,CUST00063,5,Worth every penny. You can tell it's quality materials and well-made.,Excellent Beds,0.947,2025-10-28 23:20:17.000000,True,False
REV00000232,SKU00084,CUST00063,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Chandeliers,1.0,2025-07-23 01:25:44.000000,True,False
REV00000233,SKU00130,CUST00064,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Sconces,1.0,2025-09-30 21:36:51.000000,True,False
REV00000234,SKU00331,CUST00064,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Pillows,0.618,2025-10-17 21:36:51.000000,True,False
REV00000235,SKU00236,CUST00064,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Love this Cookware,1.0,2025-02-25 22:12:41.000000,True,False
REV00000236,SKU00185,CUST00064,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Sculptures,0.304,2025-10-02 12:33:10.000000,True,False
REV00000237,SKU00164,CUST00065,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Wall Art,0.884,2025-12-13 12:40:13.000000,True,False
REV00000238,SKU00085,CUST00065,4,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Chandeliers,0.308,2026-04-08 15:56:47.000000,True,False
REV00000239,SKU00053,CUST00066,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Love this Desks,1.0,2024-10-02 14:32:10.000000,True,False
REV00000240,SKU00357,CUST00066,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Towels,1.0,2024-09-12 14:32:10.000000,True,False
REV00000241,SKU00207,CUST00066,5,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Rugs,0.806,2025-08-24 12:27:39.000000,True,False
REV00000242,SKU00058,CUST00066,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Coffee Tables,1.0,2025-09-06 12:27:39.000000,True,False
REV00000243,SKU00025,CUST00066,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Chairs,1.0,2025-07-11 11:19:20.000000,True,False
REV00000244,SKU00182,CUST00066,5,Absolutely gorgeous! The photos don't do it justice.,Perfect Sculptures,0.973,2025-08-14 11:19:20.000000,True,True
REV00000245,SKU00155,CUST00067,4,Really happy with this purchase. The color is rich and the material seems durable.,Love this Wall Art,0.69,2025-07-06 00:43:16.000000,True,False
REV00000246,SKU00136,CUST00067,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Love this Sconces,0.458,2026-02-04 00:11:42.000000,True,False
REV00000247,SKU00111,CUST00067,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Table Lamps,0.952,2024-04-23 17:59:55.000000,True,False
REV00000248,SKU00096,CUST00067,4,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Floor Lamps,0.377,2024-05-24 17:59:55.000000,True,False
REV00000249,SKU00138,CUST00068,4,Absolutely gorgeous! The photos don't do it justice.,Perfect Outdoor Lighting,0.7,2024-12-24 11:04:15.000000,True,False
REV00000250,SKU00061,CUST00068,4,Excellent quality and very comfortable. Highly recommend!,Love this Coffee Tables,0.313,2024-12-12 11:04:15.000000,True,False
REV00000251,SKU00237,CUST00068,5,Worth every penny. You can tell it's quality materials and well-made.,Love this Cookware,0.94,2024-12-23 11:04:15.000000,True,False
REV00000252,SKU00342,CUST00069,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Blankets,1.0,2024-10-08 16:31:14.000000,True,False
REV00000253,SKU00061,CUST00069,3,Decent piece. The finish has a few minor imperfections.,Decent Coffee Tables,-0.134,2025-04-02 08:07:38.000000,True,True
REV00000254,SKU00406,CUST00070,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Robes,1.0,2025-08-19 15:25:21.000000,True,True
REV00000255,SKU00178,CUST00070,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Vases,0.563,2025-08-24 15:25:21.000000,True,False
